id_veiculo,servico,timestamp_gps,posicao_veiculo_geo
C44530,712,2023-06-22 09:47:25,POINT(-43.32385 -22.84003)
A50002,302,2023-06-22 09:47:31,POINT(-43.23506 -22.92619)
B51612,917,2023-06-22 09:47:32,POINT(-43.26616 -22.87631)
C50068,805,2023-06-22 09:47:37,POINT(-43.33552 -23.01069)
C44530,712,2023-06-22 09:47:55,POINT(-43.32372 -22.84149)
A50002,302,2023-06-22 09:48:01,POINT(-43.23407 -22.92521)
B51612,917,2023-06-22 09:48:02,POINT(-43.26551 -22.87722)
C50068,805,2023-06-22 09:48:07,POINT(-43.33413 -23.01075)
C44530,712,2023-06-22 09:48:25,POINT(-43.3237 -22.84162)
A50002,302,2023-06-22 09:48:31,POINT(-43.23404 -22.92517)
B51612,917,2023-06-22 09:48:32,POINT(-43.26508 -22.87838)
C50068,805,2023-06-22 09:48:37,POINT(-43.33373 -23.01077)
C44530,712,2023-06-22 09:48:55,POINT(-43.3243 -22.84224)
A50002,302,2023-06-22 09:49:01,POINT(-43.23405 -22.92516)
B51612,917,2023-06-22 09:49:02,POINT(-43.26572 -22.87853)
C50068,805,2023-06-22 09:49:07,POINT(-43.33247 -23.01084)
C44530,712,2023-06-22 09:49:25,POINT(-43.32547 -22.84267)
A50002,302,2023-06-22 09:49:31,POINT(-43.23391 -22.92489)
B51612,917,2023-06-22 09:49:32,POINT(-43.26619 -22.87871)
C50068,805,2023-06-22 09:49:37,POINT(-43.33154 -23.01089)
C44530,712,2023-06-22 09:49:55,POINT(-43.32536 -22.84376)
A50002,302,2023-06-22 09:50:01,POINT(-43.23263 -22.92421)
B51612,917,2023-06-22 09:50:02,POINT(-43.26843 -22.88002)
C50068,805,2023-06-22 09:50:07,POINT(-43.32962 -23.01108)
C44530,712,2023-06-22 09:50:25,POINT(-43.32526 -22.84414)
A50002,302,2023-06-22 09:50:31,POINT(-43.2315 -22.92341)
B51612,917,2023-06-22 09:50:32,POINT(-43.27217 -22.88092)
C50068,805,2023-06-22 09:50:37,POINT(-43.3286 -23.01117)
C44530,712,2023-06-22 09:50:55,POINT(-43.3252 -22.84426)
A50002,302,2023-06-22 09:51:01,POINT(-43.23124 -22.9233)
B51612,917,2023-06-22 09:51:02,POINT(-43.27488 -22.88145)
C50068,805,2023-06-22 09:51:07,POINT(-43.32698 -23.01138)
C44530,712,2023-06-22 09:51:25,POINT(-43.32521 -22.84427)
A50002,302,2023-06-22 09:51:31,POINT(-43.22996 -22.92345)
B51612,917,2023-06-22 09:51:32,POINT(-43.27564 -22.8821)
C50068,805,2023-06-22 09:51:37,POINT(-43.32621 -23.01151)
C44530,712,2023-06-22 09:51:55,POINT(-43.32514 -22.84445)
A50002,302,2023-06-22 09:52:01,POINT(-43.22854 -22.92385)
B51612,917,2023-06-22 09:52:02,POINT(-43.27614 -22.88275)
C50068,805,2023-06-22 09:52:07,POINT(-43.32422 -23.01179)
C44530,712,2023-06-22 09:52:25,POINT(-43.325 -22.84495)
A50002,302,2023-06-22 09:52:31,POINT(-43.2277 -22.92421)
B51612,917,2023-06-22 09:52:32,POINT(-43.27665 -22.88362)
C50068,805,2023-06-22 09:52:37,POINT(-43.32329 -23.01191)
C44530,712,2023-06-22 09:52:55,POINT(-43.325 -22.84495)
A50002,302,2023-06-22 09:53:01,POINT(-43.2277 -22.92421)
B51612,917,2023-06-22 09:53:02,POINT(-43.27895 -22.88564)
C50068,805,2023-06-22 09:53:07,POINT(-43.32033 -23.01257)
C44530,712,2023-06-22 09:53:25,POINT(-43.32499 -22.84496)
A50002,302,2023-06-22 09:53:31,POINT(-43.22688 -22.92451)
B51612,917,2023-06-22 09:53:32,POINT(-43.28013 -22.88656)
C50068,805,2023-06-22 09:53:37,POINT(-43.31906 -23.01292)
C44530,712,2023-06-22 09:53:55,POINT(-43.32483 -22.84554)
A50002,302,2023-06-22 09:54:01,POINT(-43.22635 -22.92477)
B51612,917,2023-06-22 09:54:02,POINT(-43.28028 -22.88669)
C50068,805,2023-06-22 09:54:07,POINT(-43.31813 -23.01305)
C44530,712,2023-06-22 09:54:25,POINT(-43.32484 -22.84553)
A50002,302,2023-06-22 09:54:31,POINT(-43.22634 -22.92477)
B51612,917,2023-06-22 09:54:32,POINT(-43.2822 -22.88735)
C50068,805,2023-06-22 09:54:37,POINT(-43.31754 -23.01317)
C44530,712,2023-06-22 09:54:55,POINT(-43.32482 -22.84555)
A50002,302,2023-06-22 09:55:01,POINT(-43.22424 -22.92454)
B51612,917,2023-06-22 09:55:02,POINT(-43.28327 -22.88753)
C50068,805,2023-06-22 09:55:07,POINT(-43.3161 -23.0135)
C44530,712,2023-06-22 09:55:25,POINT(-43.32457 -22.84632)
A50002,302,2023-06-22 09:55:31,POINT(-43.22215 -22.92275)
B51612,917,2023-06-22 09:55:32,POINT(-43.28417 -22.88748)
C50068,805,2023-06-22 09:55:37,POINT(-43.31408 -23.01398)
C44530,712,2023-06-22 09:55:55,POINT(-43.32455 -22.84637)
A50002,302,2023-06-22 09:56:01,POINT(-43.22178 -22.92233)
B51612,917,2023-06-22 09:56:02,POINT(-43.28417 -22.88748)
C50068,805,2023-06-22 09:56:07,POINT(-43.31394 -23.01403)
C44530,712,2023-06-22 09:56:25,POINT(-43.32455 -22.84638)
A50002,302,2023-06-22 09:56:31,POINT(-43.22171 -22.92232)
B51612,917,2023-06-22 09:56:32,POINT(-43.2845 -22.88746)
C50068,805,2023-06-22 09:56:37,POINT(-43.31156 -23.01438)
C44530,712,2023-06-22 09:56:55,POINT(-43.32489 -22.84769)
A50002,302,2023-06-22 09:57:01,POINT(-43.22147 -22.92208)
B51612,917,2023-06-22 09:57:02,POINT(-43.28656 -22.88717)
C50068,805,2023-06-22 09:57:07,POINT(-43.31032 -23.01467)
C44530,712,2023-06-22 09:57:25,POINT(-43.32547 -22.84945)
A50002,302,2023-06-22 09:57:31,POINT(-43.21971 -22.92144)
B51612,917,2023-06-22 09:57:32,POINT(-43.28792 -22.88674)
C50068,805,2023-06-22 09:57:37,POINT(-43.30749 -23.01504)
C44530,712,2023-06-22 09:57:55,POINT(-43.32639 -22.8506)
A50002,302,2023-06-22 09:58:01,POINT(-43.21943 -22.92131)
B51612,917,2023-06-22 09:58:02,POINT(-43.28792 -22.88674)
C50068,805,2023-06-22 09:58:07,POINT(-43.30553 -23.01413)
C44530,712,2023-06-22 09:58:25,POINT(-43.3269 -22.85089)
A50002,302,2023-06-22 09:58:31,POINT(-43.21909 -22.9212)
B51612,917,2023-06-22 09:58:32,POINT(-43.28924 -22.88589)
C50068,805,2023-06-22 09:58:37,POINT(-43.30551 -23.01367)
C44530,712,2023-06-22 09:58:55,POINT(-43.32747 -22.85132)
A50002,302,2023-06-22 09:59:01,POINT(-43.21685 -22.92047)
B51612,917,2023-06-22 09:59:02,POINT(-43.29081 -22.88453)
C50068,805,2023-06-22 09:59:07,POINT(-43.30497 -23.01145)
C44530,712,2023-06-22 09:59:25,POINT(-43.32835 -22.85241)
A50002,302,2023-06-22 09:59:31,POINT(-43.21506 -22.91977)
B51612,917,2023-06-22 09:59:32,POINT(-43.29131 -22.884)
C50068,805,2023-06-22 09:59:37,POINT(-43.30483 -23.01065)
C44530,712,2023-06-22 09:59:55,POINT(-43.32908 -22.85411)
A50002,302,2023-06-22 10:00:01,POINT(-43.21296 -22.91866)
B51612,917,2023-06-22 10:00:02,POINT(-43.2916 -22.88362)
C50068,805,2023-06-22 10:00:07,POINT(-43.30441 -23.00881)
C44530,712,2023-06-22 10:00:25,POINT(-43.32916 -22.85473)
A50002,302,2023-06-22 10:00:31,POINT(-43.2123 -22.91828)
B51612,917,2023-06-22 10:00:32,POINT(-43.29211 -22.88285)
C50068,805,2023-06-22 10:00:37,POINT(-43.30248 -23.01014)
C44530,712,2023-06-22 10:00:55,POINT(-43.32935 -22.85581)
A50002,302,2023-06-22 10:01:01,POINT(-43.21151 -22.91774)
B51612,917,2023-06-22 10:01:02,POINT(-43.29274 -22.88227)
C50068,805,2023-06-22 10:01:07,POINT(-43.29976 -23.0122)
C44530,712,2023-06-22 10:01:25,POINT(-43.3293 -22.85634)
A50002,302,2023-06-22 10:01:31,POINT(-43.21054 -22.91715)
B51612,917,2023-06-22 10:01:32,POINT(-43.29524 -22.88213)
C50068,805,2023-06-22 10:01:37,POINT(-43.29784 -23.013)
C44530,712,2023-06-22 10:01:55,POINT(-43.32928 -22.85634)
A50002,302,2023-06-22 10:02:01,POINT(-43.20987 -22.91671)
B51612,917,2023-06-22 10:02:02,POINT(-43.29802 -22.88458)
C50068,805,2023-06-22 10:02:07,POINT(-43.30092 -23.01107)
C44530,712,2023-06-22 10:02:25,POINT(-43.32927 -22.85744)
A50002,302,2023-06-22 10:02:31,POINT(-43.20937 -22.91643)
B51612,917,2023-06-22 10:02:32,POINT(-43.29809 -22.88465)
C50068,805,2023-06-22 10:02:37,POINT(-43.30366 -23.0082)
C44530,712,2023-06-22 10:02:55,POINT(-43.3295 -22.85881)
A50002,302,2023-06-22 10:03:01,POINT(-43.20918 -22.91627)
B51612,917,2023-06-22 10:03:02,POINT(-43.29926 -22.88528)
C50068,805,2023-06-22 10:03:07,POINT(-43.30459 -23.00723)
C44530,712,2023-06-22 10:03:25,POINT(-43.32972 -22.85987)
A50002,302,2023-06-22 10:03:31,POINT(-43.20822 -22.91569)
B51612,917,2023-06-22 10:03:32,POINT(-43.30161 -22.8856)
C50068,805,2023-06-22 10:03:37,POINT(-43.30812 -23.00669)
C44530,712,2023-06-22 10:03:55,POINT(-43.33105 -22.86209)
A50002,302,2023-06-22 10:04:01,POINT(-43.20538 -22.91427)
B51612,917,2023-06-22 10:04:02,POINT(-43.30202 -22.88582)
C50068,805,2023-06-22 10:04:07,POINT(-43.30919 -23.00659)
C44530,712,2023-06-22 10:04:25,POINT(-43.334 -22.86473)
A50002,302,2023-06-22 10:04:31,POINT(-43.20483 -22.91413)
B51612,917,2023-06-22 10:04:32,POINT(-43.3029 -22.88632)
C50068,805,2023-06-22 10:04:37,POINT(-43.30964 -23.00659)
C44530,712,2023-06-22 10:04:55,POINT(-43.33429 -22.86529)
A50002,302,2023-06-22 10:05:01,POINT(-43.20479 -22.91363)
B51612,917,2023-06-22 10:05:02,POINT(-43.30446 -22.88684)
C50068,805,2023-06-22 10:05:07,POINT(-43.31159 -23.00652)
C44530,712,2023-06-22 10:05:25,POINT(-43.33429 -22.86529)
A50002,302,2023-06-22 10:05:31,POINT(-43.2066 -22.91288)
B51612,917,2023-06-22 10:05:32,POINT(-43.30673 -22.88653)
C50068,805,2023-06-22 10:05:37,POINT(-43.31221 -23.00617)
C44530,712,2023-06-22 10:05:55,POINT(-43.33443 -22.86564)
A50002,302,2023-06-22 10:06:01,POINT(-43.20805 -22.91334)
B51612,917,2023-06-22 10:06:02,POINT(-43.30767 -22.88631)
C50068,805,2023-06-22 10:06:07,POINT(-43.31312 -23.00554)
C44530,712,2023-06-22 10:06:25,POINT(-43.3345 -22.86584)
A50002,302,2023-06-22 10:06:31,POINT(-43.2092 -22.91286)
B51612,917,2023-06-22 10:06:32,POINT(-43.31023 -22.88525)
C50068,805,2023-06-22 10:06:37,POINT(-43.31334 -23.00625)
C44530,712,2023-06-22 10:06:55,POINT(-43.33458 -22.86601)
A50002,302,2023-06-22 10:07:01,POINT(-43.20919 -22.91155)
B51612,917,2023-06-22 10:07:02,POINT(-43.3122 -22.88496)
C50068,805,2023-06-22 10:07:07,POINT(-43.31545 -23.00605)
C44530,712,2023-06-22 10:07:25,POINT(-43.33462 -22.86614)
A50002,302,2023-06-22 10:07:31,POINT(-43.20837 -22.91049)
B51612,917,2023-06-22 10:07:32,POINT(-43.31412 -22.8849)
C50068,805,2023-06-22 10:07:37,POINT(-43.31626 -23.00672)
C44530,712,2023-06-22 10:07:55,POINT(-43.33469 -22.86661)
A50002,302,2023-06-22 10:08:01,POINT(-43.20899 -22.90998)
B51612,917,2023-06-22 10:08:02,POINT(-43.31744 -22.88436)
C50068,805,2023-06-22 10:08:07,POINT(-43.31332 -23.00697)
C44530,712,2023-06-22 10:08:25,POINT(-43.33472 -22.86673)
A50002,302,2023-06-22 10:08:31,POINT(-43.20944 -22.9087)
B51612,917,2023-06-22 10:08:32,POINT(-43.32101 -22.88319)
C50068,805,2023-06-22 10:08:37,POINT(-43.31112 -23.00707)
C44530,712,2023-06-22 10:08:55,POINT(-43.3348 -22.86712)
A50002,302,2023-06-22 10:09:01,POINT(-43.20951 -22.90687)
B51612,917,2023-06-22 10:09:02,POINT(-43.32292 -22.88258)
C50068,805,2023-06-22 10:09:07,POINT(-43.31015 -23.00714)
C44530,712,2023-06-22 10:09:25,POINT(-43.3349 -22.86752)
A50002,302,2023-06-22 10:09:31,POINT(-43.20974 -22.90357)
B51612,917,2023-06-22 10:09:32,POINT(-43.32302 -22.88256)
C50068,805,2023-06-22 10:09:37,POINT(-43.30773 -23.00727)
C44530,712,2023-06-22 10:09:55,POINT(-43.33495 -22.86781)
A50002,302,2023-06-22 10:10:01,POINT(-43.20974 -22.90096)
B51612,917,2023-06-22 10:10:02,POINT(-43.324 -22.88232)
C50068,805,2023-06-22 10:10:07,POINT(-43.30478 -23.00784)
C44530,712,2023-06-22 10:10:25,POINT(-43.335 -22.86805)
A50002,302,2023-06-22 10:10:31,POINT(-43.20871 -22.90043)
B51612,917,2023-06-22 10:10:32,POINT(-43.324 -22.88232)
C50068,805,2023-06-22 10:10:37,POINT(-43.30689 -23.00964)
C44530,712,2023-06-22 10:10:55,POINT(-43.33509 -22.86834)
A50002,302,2023-06-22 10:11:01,POINT(-43.20871 -22.90043)
B51612,917,2023-06-22 10:11:02,POINT(-43.324 -22.88232)
C50068,805,2023-06-22 10:11:07,POINT(-43.30899 -23.0103)
C44530,712,2023-06-22 10:11:25,POINT(-43.33511 -22.8685)
A50002,302,2023-06-22 10:11:31,POINT(-43.20871 -22.90043)
B51612,917,2023-06-22 10:11:32,POINT(-43.32472 -22.88179)
C50068,805,2023-06-22 10:11:37,POINT(-43.30925 -23.01024)
C44530,712,2023-06-22 10:11:55,POINT(-43.33526 -22.86913)
A50002,302,2023-06-22 10:12:01,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:12:02,POINT(-43.32517 -22.88004)
C50068,805,2023-06-22 10:12:07,POINT(-43.31001 -23.01159)
C44530,712,2023-06-22 10:12:25,POINT(-43.33537 -22.86945)
A50002,302,2023-06-22 10:12:31,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:12:32,POINT(-43.3261 -22.88043)
C50068,805,2023-06-22 10:12:37,POINT(-43.31243 -23.01309)
C44530,712,2023-06-22 10:12:55,POINT(-43.33552 -22.86984)
A50002,302,2023-06-22 10:13:01,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:13:02,POINT(-43.32619 -22.88085)
C50068,805,2023-06-22 10:13:07,POINT(-43.31567 -23.0135)
C44530,712,2023-06-22 10:13:25,POINT(-43.33552 -22.86983)
A50002,302,2023-06-22 10:13:31,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:13:32,POINT(-43.32625 -22.881)
C50068,805,2023-06-22 10:13:37,POINT(-43.31953 -23.01261)
C44530,712,2023-06-22 10:13:55,POINT(-43.33552 -22.86984)
A50002,302,2023-06-22 10:14:01,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:14:02,POINT(-43.32633 -22.8813)
C50068,805,2023-06-22 10:14:07,POINT(-43.32163 -23.01212)
C44530,712,2023-06-22 10:14:25,POINT(-43.33561 -22.87004)
A50002,302,2023-06-22 10:14:31,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:14:32,POINT(-43.32634 -22.8814)
C50068,805,2023-06-22 10:14:37,POINT(-43.32318 -23.01172)
C44530,712,2023-06-22 10:14:55,POINT(-43.33572 -22.87042)
A50002,302,2023-06-22 10:14:56,POINT(-43.20839 -22.90183)
B51612,917,2023-06-22 10:15:02,POINT(-43.32685 -22.88214)
C50068,805,2023-06-22 10:15:07,POINT(-43.3264 -23.01122)
C44530,712,2023-06-22 10:15:25,POINT(-43.33573 -22.87043)
B51612,917,2023-06-22 10:15:32,POINT(-43.32973 -22.88164)
C50068,805,2023-06-22 10:15:37,POINT(-43.32777 -23.01102)
C44530,712,2023-06-22 10:15:55,POINT(-43.33578 -22.87065)
B51612,917,2023-06-22 10:16:02,POINT(-43.33233 -22.88005)
C50068,805,2023-06-22 10:16:07,POINT(-43.33007 -23.0108)
C44530,712,2023-06-22 10:16:25,POINT(-43.33614 -22.87167)
B51612,917,2023-06-22 10:16:32,POINT(-43.33567 -22.87822)
C50068,805,2023-06-22 10:16:37,POINT(-43.33007 -23.0108)
C44530,712,2023-06-22 10:16:55,POINT(-43.33624 -22.8719)
B51612,917,2023-06-22 10:17:02,POINT(-43.33672 -22.87755)
C50068,805,2023-06-22 10:17:07,POINT(-43.33268 -23.0106)
C44530,712,2023-06-22 10:17:25,POINT(-43.33625 -22.87189)
B51612,917,2023-06-22 10:17:32,POINT(-43.33694 -22.87741)
C50068,805,2023-06-22 10:17:37,POINT(-43.33517 -23.01045)
A50002,302,2023-06-22 10:17:50,POINT(-43.20839 -22.90183)
C44530,712,2023-06-22 10:17:55,POINT(-43.3362 -22.87275)
B51612,917,2023-06-22 10:18:02,POINT(-43.33842 -22.87637)
C50068,805,2023-06-22 10:18:07,POINT(-43.33762 -23.01033)
A50002,302,2023-06-22 10:18:20,POINT(-43.20839 -22.90183)
C44530,712,2023-06-22 10:18:25,POINT(-43.33497 -22.87539)
B51612,917,2023-06-22 10:18:32,POINT(-43.33941 -22.87583)
C50068,805,2023-06-22 10:18:37,POINT(-43.34152 -23.01029)
A50002,302,2023-06-22 10:18:50,POINT(-43.20839 -22.90183)
C44530,712,2023-06-22 10:18:55,POINT(-43.33506 -22.87576)
B51612,917,2023-06-22 10:19:02,POINT(-43.33963 -22.87569)
C50068,805,2023-06-22 10:19:07,POINT(-43.34436 -23.01023)
A50002,302,2023-06-22 10:19:20,POINT(-43.20839 -22.90183)
C44530,712,2023-06-22 10:19:25,POINT(-43.336 -22.87664)
B51612,917,2023-06-22 10:19:32,POINT(-43.34087 -22.8749)
C50068,805,2023-06-22 10:19:37,POINT(-43.34579 -23.01019)
A50002,302,2023-06-22 10:19:50,POINT(-43.20825 -22.90351)
C44530,712,2023-06-22 10:19:55,POINT(-43.33625 -22.87733)
B51612,917,2023-06-22 10:20:02,POINT(-43.34332 -22.87342)
C50068,805,2023-06-22 10:20:07,POINT(-43.34821 -23.01015)
A50002,302,2023-06-22 10:20:20,POINT(-43.20829 -22.9055)
C44530,712,2023-06-22 10:20:25,POINT(-43.3325 -22.87948)
B51612,917,2023-06-22 10:20:32,POINT(-43.34597 -22.87183)
C50068,805,2023-06-22 10:20:37,POINT(-43.35192 -23.01021)
A50002,302,2023-06-22 10:20:50,POINT(-43.21024 -22.90653)
C44530,712,2023-06-22 10:20:55,POINT(-43.32949 -22.88131)
B51612,917,2023-06-22 10:21:02,POINT(-43.34877 -22.8702)
C50068,805,2023-06-22 10:21:07,POINT(-43.35643 -23.01033)
A50002,302,2023-06-22 10:21:20,POINT(-43.21293 -22.90677)
C44530,712,2023-06-22 10:21:25,POINT(-43.32711 -22.88242)
B51612,917,2023-06-22 10:21:32,POINT(-43.34979 -22.86972)
C50068,805,2023-06-22 10:21:37,POINT(-43.36045 -23.01045)
A50002,302,2023-06-22 10:21:50,POINT(-43.21684 -22.90716)
C44530,712,2023-06-22 10:21:55,POINT(-43.32602 -22.88207)
B51612,917,2023-06-22 10:22:02,POINT(-43.35048 -22.86933)
C50068,805,2023-06-22 10:22:07,POINT(-43.36364 -23.01057)
A50002,302,2023-06-22 10:22:20,POINT(-43.21745 -22.90751)
C44530,712,2023-06-22 10:22:25,POINT(-43.32433 -22.88153)
B51612,917,2023-06-22 10:22:32,POINT(-43.35302 -22.86773)
C50068,805,2023-06-22 10:22:37,POINT(-43.36611 -23.00883)
A50002,302,2023-06-22 10:22:50,POINT(-43.21348 -22.90718)
C44530,712,2023-06-22 10:22:55,POINT(-43.32417 -22.88097)
B51612,917,2023-06-22 10:23:02,POINT(-43.35409 -22.86787)
C50068,805,2023-06-22 10:23:07,POINT(-43.36603 -23.00439)
A50002,302,2023-06-22 10:23:20,POINT(-43.21056 -22.90697)
C44530,712,2023-06-22 10:23:25,POINT(-43.3254 -22.88149)
B51612,917,2023-06-22 10:23:32,POINT(-43.35537 -22.86906)
C50068,805,2023-06-22 10:23:37,POINT(-43.36495 -23.00228)
A50002,302,2023-06-22 10:23:50,POINT(-43.21056 -22.90697)
C44530,712,2023-06-22 10:23:55,POINT(-43.32548 -22.88164)
B51612,917,2023-06-22 10:24:02,POINT(-43.35671 -22.8705)
C50068,805,2023-06-22 10:24:07,POINT(-43.36326 -23.00063)
A50002,302,2023-06-22 10:24:20,POINT(-43.21056 -22.90697)
C44530,712,2023-06-22 10:24:25,POINT(-43.32548 -22.88164)
B51612,917,2023-06-22 10:24:32,POINT(-43.35754 -22.87289)
C50068,805,2023-06-22 10:24:37,POINT(-43.36426 -22.99858)
A50002,302,2023-06-22 10:24:50,POINT(-43.21011 -22.90755)
C44530,712,2023-06-22 10:24:55,POINT(-43.32549 -22.88164)
B51612,917,2023-06-22 10:25:02,POINT(-43.35744 -22.87417)
C50068,805,2023-06-22 10:25:07,POINT(-43.36533 -22.99754)
A50002,302,2023-06-22 10:25:20,POINT(-43.21008 -22.90813)
C44530,712,2023-06-22 10:25:25,POINT(-43.3255 -22.88164)
B51612,917,2023-06-22 10:25:32,POINT(-43.35978 -22.87391)
C50068,805,2023-06-22 10:25:37,POINT(-43.36911 -22.99993)
A50002,302,2023-06-22 10:25:50,POINT(-43.21022 -22.91009)
C44530,712,2023-06-22 10:25:55,POINT(-43.3255 -22.88164)
B51612,917,2023-06-22 10:26:02,POINT(-43.36185 -22.87447)
C50068,805,2023-06-22 10:26:07,POINT(-43.36869 -23.00086)
A50002,302,2023-06-22 10:26:20,POINT(-43.20968 -22.91202)
C44530,712,2023-06-22 10:26:25,POINT(-43.3255 -22.88163)
B51612,917,2023-06-22 10:26:32,POINT(-43.36398 -22.87497)
C50068,805,2023-06-22 10:26:37,POINT(-43.36693 -23.00246)
A50002,302,2023-06-22 10:26:50,POINT(-43.21021 -22.91354)
C44530,712,2023-06-22 10:26:55,POINT(-43.3255 -22.88163)
B51612,917,2023-06-22 10:27:01,POINT(-43.36408 -22.87675)
C50068,805,2023-06-22 10:27:07,POINT(-43.36477 -23.00187)
A50002,302,2023-06-22 10:27:20,POINT(-43.21036 -22.91578)
C44530,712,2023-06-22 10:27:25,POINT(-43.3255 -22.88163)
B51612,917,2023-06-22 10:27:32,POINT(-43.36496 -22.8775)
C50068,805,2023-06-22 10:27:37,POINT(-43.36556 -23.0015)
A50002,302,2023-06-22 10:27:50,POINT(-43.2109 -22.91579)
C44530,712,2023-06-22 10:27:55,POINT(-43.32549 -22.88163)
B51612,917,2023-06-22 10:28:02,POINT(-43.36751 -22.87711)
C50068,805,2023-06-22 10:28:07,POINT(-43.36549 -23.00151)
A50002,302,2023-06-22 10:28:20,POINT(-43.21259 -22.9163)
C44530,712,2023-06-22 10:28:25,POINT(-43.32526 -22.88184)
B51612,917,2023-06-22 10:28:32,POINT(-43.36796 -22.87709)
C50068,805,2023-06-22 10:28:37,POINT(-43.36546 -23.00149)
A50002,302,2023-06-22 10:28:50,POINT(-43.21524 -22.91735)
C44530,712,2023-06-22 10:28:55,POINT(-43.32415 -22.88138)
B51612,917,2023-06-22 10:29:02,POINT(-43.36992 -22.87696)
C50068,805,2023-06-22 10:29:07,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:29:20,POINT(-43.21685 -22.91802)
C44530,712,2023-06-22 10:29:25,POINT(-43.3228 -22.88023)
B51612,917,2023-06-22 10:29:32,POINT(-43.37177 -22.87663)
C50068,805,2023-06-22 10:29:37,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:29:50,POINT(-43.21777 -22.91838)
C44530,712,2023-06-22 10:29:55,POINT(-43.32386 -22.87812)
B51612,917,2023-06-22 10:30:02,POINT(-43.37271 -22.87651)
C50068,805,2023-06-22 10:30:07,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:30:20,POINT(-43.2193 -22.91899)
C44530,712,2023-06-22 10:30:25,POINT(-43.32575 -22.87774)
B51612,917,2023-06-22 10:30:32,POINT(-43.37305 -22.87655)
C50068,805,2023-06-22 10:30:37,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:30:50,POINT(-43.22035 -22.91953)
C44530,712,2023-06-22 10:30:55,POINT(-43.32907 -22.8779)
B51612,917,2023-06-22 10:31:02,POINT(-43.37604 -22.87663)
C50068,805,2023-06-22 10:31:07,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:31:20,POINT(-43.22227 -22.92047)
C44530,712,2023-06-22 10:31:25,POINT(-43.33086 -22.87908)
B51612,917,2023-06-22 10:31:32,POINT(-43.37916 -22.87812)
C50068,805,2023-06-22 10:31:37,POINT(-43.36547 -23.00148)
A50002,302,2023-06-22 10:31:50,POINT(-43.22227 -22.92047)
C44530,712,2023-06-22 10:31:55,POINT(-43.33366 -22.87745)
B51612,917,2023-06-22 10:32:02,POINT(-43.38096 -22.87967)
C50068,805,2023-06-22 10:32:07,POINT(-43.36552 -23.00148)
A50002,302,2023-06-22 10:32:20,POINT(-43.22326 -22.92074)
C44530,712,2023-06-22 10:32:25,POINT(-43.33409 -22.87707)
B51612,917,2023-06-22 10:32:32,POINT(-43.38196 -22.88111)
C50068,805,2023-06-22 10:32:37,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:32:50,POINT(-43.22421 -22.9208)
C44530,712,2023-06-22 10:32:55,POINT(-43.33426 -22.87687)
B51612,917,2023-06-22 10:33:01,POINT(-43.38312 -22.88258)
C50068,805,2023-06-22 10:33:07,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:33:20,POINT(-43.22558 -22.92079)
C44530,712,2023-06-22 10:33:25,POINT(-43.33437 -22.87682)
B51612,917,2023-06-22 10:33:32,POINT(-43.38554 -22.88405)
C50068,805,2023-06-22 10:33:37,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:33:50,POINT(-43.22672 -22.92099)
C44530,712,2023-06-22 10:33:55,POINT(-43.33437 -22.87684)
B51612,917,2023-06-22 10:34:02,POINT(-43.38605 -22.88435)
C50068,805,2023-06-22 10:34:07,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:34:20,POINT(-43.22998 -22.92229)
C44530,712,2023-06-22 10:34:25,POINT(-43.33473 -22.87504)
B51612,917,2023-06-22 10:34:32,POINT(-43.38771 -22.88492)
C50068,805,2023-06-22 10:34:37,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:34:50,POINT(-43.23101 -22.92293)
C44530,712,2023-06-22 10:34:55,POINT(-43.33623 -22.87261)
B51612,917,2023-06-22 10:35:02,POINT(-43.38961 -22.88507)
C50068,805,2023-06-22 10:35:07,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:35:20,POINT(-43.2318 -22.92339)
C44530,712,2023-06-22 10:35:25,POINT(-43.33607 -22.8718)
B51612,917,2023-06-22 10:35:31,POINT(-43.39149 -22.88505)
C50068,805,2023-06-22 10:35:37,POINT(-43.36559 -23.00149)
A50002,302,2023-06-22 10:35:50,POINT(-43.23218 -22.92365)
C44530,712,2023-06-22 10:35:55,POINT(-43.33588 -22.87089)
B51612,917,2023-06-22 10:36:02,POINT(-43.39484 -22.88527)
C50068,805,2023-06-22 10:36:07,POINT(-43.36559 -23.00148)
A50002,302,2023-06-22 10:36:20,POINT(-43.23218 -22.92365)
